Replicate,Receptor ,Compound ,0,1.00E-12,1.00E-11,1.00E-10,1.00E-09,1.00E-08,1.00E-07,1.00E-06,1.00E-05,0.0001,0.001
6,R165,5HT,3744.394461,,3635.962889,3827.18518,4398.137637,3595.549532,5752.994485,6118.751608,7850.721905,13335.90955,20427.09422
7,R165,5HT,2557.100279,,5812.14534,3349.950465,4427.766038,4169.560313,6264.171095,4770.180611,7621.397204,15277.38818,18561.4684
8,R165,5HT,1744.781257,,1043.564029,1188.409445,1234.052647,1318.494018,1658.035658,1612.992828,2965.92069,13744.52259,18372.23249
9,R165,5HT,1768.4405,,956.0957732,1253.15337,1306.66874,1095.324334,1218.765806,1436.27557,2348.586958,14487.19248,11901.63358
10,R165,5HT,1695.247213,,996.6190608,1139.5182,993.5159668,1463.251121,1146.422155,1252.046309,4144.339444,7787.516568,15465.24231
5,R165,TA,1449.02115,1220.155089,1154.156065,1244.107709,1223.25624,1190.056922,6368.439415,14669.57114,29173.63239,34275.79868,37277.93413
6,R165,TA,1967.815365,1244.144541,1464.724079,1379.25575,1176.425673,975.1185675,6061.67996,10724.31217,26714.70409,33766.00368,36044.90561
7,R165,TA,1377.800541,1093.537472,1051.018193,1213.093834,1215.734375,1118.639416,5108.979099,12611.4719,25449.21378,37086.51785,36542.86652
8,R165,TA,1409.672413,1893.824372,1512.246975,1537.390131,1966.056557,1476.223085,5455.090274,11507.55403,24928.05776,31775.41288,31723.25433
9,R165,TA,1763.431576,1125.021147,1321.663724,1212.564848,1097.082863,1634.089768,5588.784937,13256.59508,26378.89037,31325.2622,32515.18519
10,R165,TA,936.845518,1815.589843,1552.036894,1284.114938,1113.04668,1507.379325,5580.889773,15178.23689,28282.49976,30474.75492,32413.39051
11,R165,TA,1342.833181,1053.444664,1674.515364,912.4688938,779.57814,886.682279,2022.913687,12605.74464,22502.77309,22300.22569,25293.35204
12,R165,TA,1853.949962,1241.10663,1897.75188,1029.351479,1227.109274,923.2074712,3233.541135,13947.67237,24117.3689,26443.44919,30885.21385
13,R165,TA,1942.324637,1962.249847,2354.045202,1350.761084,1675.223226,1684.634982,3700.273375,16982.10011,25761.56133,29446.07862,30615.55865
5,R165,2-PEA,4286.723859,4599.523643,4829.205658,5371.271894,6395.464653,4868.508222,4231.111509,4064.628989,7486.127533,10265.25045,12962.12189
6,R165,2-PEA,4013.468654,4778.796884,5033.426909,6856.14202,4321.916144,6166.403153,5252.038928,5662.634266,8820.819184,14949.46768,21810.154
7,R165,2-PEA,4557.405574,4559.887198,4247.425615,6839.518014,5087.990362,5278.721128,4536.627875,4097.825133,11692.34107,15104.56476,21107.54026
8,R165,2-PEA,1772.562834,1294.004855,1263.402756,1092.273461,887.2668024,1148.260022,1663.414637,1748.172578,7715.439717,9491.320507,30846.09976
9,R165,2-PEA,2339.552547,2160.933485,1844.368041,1468.383729,1208.783109,1705.83337,2069.316951,1889.994326,9017.294705,13486.27124,24885.91085
10,R165,2-PEA,2434.424807,2241.552003,1755.56143,1556.699979,1809.853584,1867.067035,2458.921351,3079.72979,9286.979631,11497.12606,28161.01116
1,R153,TPA,1518.334773,,1330.054245,1523.674245,1432.471789,1969.667096,4430.241698,12946.70755,20471.44954,24306.11383,24587.67746
2,R153,TPA,1605.781585,,1369.220177,1101.875327,1663.016949,2031.399877,4740.918633,13235.53015,17427.30563,20440.69065,24616.61572
1,R153,TA,1837.174639,,1431.387668,1423.318803,1688.015785,1521.107428,1405.964246,4772.812378,10030.17812,10880.11924,12357.10279
2,R153,TA,2000.057642,,1550.863359,1472.834645,1278.969704,1176.337259,1432.250164,5553.490982,12305.96197,12298.65216,13401.98728
1,R153,2-PEA,1671.910938,,1543.156348,1705.369283,1090.713276,10799.08104,19887.50394,21668.33016,20036.27102,21854.96123,24606.47953
2,R153,2-PEA,1745.709315,,1840.946431,1704.305994,1128.168482,10186.42492,19914.61707,18958.2435,18642.2178,23225.66572,25555.86509
1,R153,5HT,1757.962538,,1801.054481,1462.783349,1229.137543,1157.646333,1301.25896,3631.934149,15180.09657,20659.47095,20171.11479
